,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
217,50404,BANKNIFTY01DEC2239700PE,BANKNIFTY,01DEC2022,3970000.000000,25,OPTIDX,NFO,5.000000
218,46784,BANKNIFTY17NOV2241000CE,BANKNIFTY,17NOV2022,4100000.000000,25,OPTIDX,NFO,5.000000
219,42302,BANKNIFTY10NOV2237900CE,BANKNIFTY,10NOV2022,3790000.000000,25,OPTIDX,NFO,5.000000
220,56330,BANKNIFTY29JUN2328500CE,BANKNIFTY,29JUN2023,2850000.000000,25,OPTIDX,NFO,5.000000
221,50405,BANKNIFTY01DEC2239800CE,BANKNIFTY,01DEC2022,3980000.000000,25,OPTIDX,NFO,5.000000
222,57067,BANKNIFTY27OCT2235100CE,BANKNIFTY,27OCT2022,3510000.000000,25,OPTIDX,NFO,5.000000
223,49449,BANKNIFTY03NOV2240800CE,BANKNIFTY,03NOV2022,4080000.000000,25,OPTIDX,NFO,5.000000
224,42201,BANKNIFTY10NOV2235500PE,BANKNIFTY,10NOV2022,3550000.000000,25,OPTIDX,NFO,5.000000
225,85201,BANKNIFTY29DEC2234000PE,BANKNIFTY,29DEC2022,3400000.000000,25,OPTIDX,NFO,5.000000
226,46549,BANKNIFTY17NOV2230500CE,BANKNIFTY,17NOV2022,3050000.000000,25,OPTIDX,NFO,5.000000
227,85978,BANKNIFTY28SEP2328500PE,BANKNIFTY,28SEP2023,2850000.000000,25,OPTIDX,NFO,5.000000
228,35410,BANKNIFTY01DEC2232500CE,BANKNIFTY,01DEC2022,3250000.000000,25,OPTIDX,NFO,5.000000
229,50577,BANKNIFTY01DEC2242200PE,BANKNIFTY,01DEC2022,4220000.000000,25,OPTIDX,NFO,5.000000
230,60695,BANKNIFTY24NOV2240500CE,BANKNIFTY,24NOV2022,4050000.000000,25,OPTIDX,NFO,5.000000
231,49689,BANKNIFTY03NOV2244200CE,BANKNIFTY,03NOV2022,4420000.000000,25,OPTIDX,NFO,5.000000
232,57056,BANKNIFTY27OCT2234500PE,BANKNIFTY,27OCT2022,3450000.000000,25,OPTIDX,NFO,5.000000
233,56331,BANKNIFTY29JUN2328500PE,BANKNIFTY,29JUN2023,2850000.000000,25,OPTIDX,NFO,5.000000
234,37688,BANKNIFTY29JUN2349500CE,BANKNIFTY,29JUN2023,4950000.000000,25,OPTIDX,NFO,5.000000
235,49334,BANKNIFTY03NOV2239700CE,BANKNIFTY,03NOV2022,3970000.000000,25,OPTIDX,NFO,5.000000
236,85549,BANKNIFTY29DEC2239800CE,BANKNIFTY,29DEC2022,3980000.000000,25,OPTIDX,NFO,5.000000
237,42381,BANKNIFTY10NOV2239900CE,BANKNIFTY,10NOV2022,3990000.000000,25,OPTIDX,NFO,5.000000
238,46808,BANKNIFTY17NOV2241700PE,BANKNIFTY,17NOV2022,4170000.000000,25,OPTIDX,NFO,5.000000
239,50364,BANKNIFTY01DEC2238400CE,BANKNIFTY,01DEC2022,3840000.000000,25,OPTIDX,NFO,5.000000
240,85961,BANKNIFTY29DEC2245500CE,BANKNIFTY,29DEC2022,4550000.000000,25,OPTIDX,NFO,5.000000
241,57126,BANKNIFTY30MAR2336000PE,BANKNIFTY,30MAR2023,3600000.000000,25,OPTIDX,NFO,5.000000
242,46574,BANKNIFTY17NOV2234500CE,BANKNIFTY,17NOV2022,3450000.000000,25,OPTIDX,NFO,5.000000
243,46577,BANKNIFTY17NOV2234600CE,BANKNIFTY,17NOV2022,3460000.000000,25,OPTIDX,NFO,5.000000
244,46187,BANKNIFTY01DEC2237400CE,BANKNIFTY,01DEC2022,3740000.000000,25,OPTIDX,NFO,5.000000
245,85396,BANKNIFTY29DEC2237800CE,BANKNIFTY,29DEC2022,3780000.000000,25,OPTIDX,NFO,5.000000
246,49369,BANKNIFTY03NOV2239900PE,BANKNIFTY,03NOV2022,3990000.000000,25,OPTIDX,NFO,5.000000
247,50370,BANKNIFTY01DEC2238600PE,BANKNIFTY,01DEC2022,3860000.000000,25,OPTIDX,NFO,5.000000
248,60789,BANKNIFTY24NOV2242600CE,BANKNIFTY,24NOV2022,4260000.000000,25,OPTIDX,NFO,5.000000
249,42309,BANKNIFTY10NOV2238100PE,BANKNIFTY,10NOV2022,3810000.000000,25,OPTIDX,NFO,5.000000
250,42474,BANKNIFTY10NOV2242100PE,BANKNIFTY,10NOV2022,4210000.000000,25,OPTIDX,NFO,5.000000
251,46596,BANKNIFTY17NOV2235000PE,BANKNIFTY,17NOV2022,3500000.000000,25,OPTIDX,NFO,5.000000
252,57021,BANKNIFTY27OCT2230500CE,BANKNIFTY,27OCT2022,3050000.000000,25,OPTIDX,NFO,5.000000
253,49047,BANKNIFTY03NOV2232000CE,BANKNIFTY,03NOV2022,3200000.000000,25,OPTIDX,NFO,5.000000
254,57191,BANKNIFTY27OCT2240200CE,BANKNIFTY,27OCT2022,4020000.000000,25,OPTIDX,NFO,5.000000
255,42304,BANKNIFTY10NOV2238000CE,BANKNIFTY,10NOV2022,3800000.000000,25,OPTIDX,NFO,5.000000
256,50536,BANKNIFTY01DEC2241900CE,BANKNIFTY,01DEC2022,4190000.000000,25,OPTIDX,NFO,5.000000
257,60632,BANKNIFTY24NOV2239000CE,BANKNIFTY,24NOV2022,3900000.000000,25,OPTIDX,NFO,5.000000
258,57127,BANKNIFTY30MAR2337500CE,BANKNIFTY,30MAR2023,3750000.000000,25,OPTIDX,NFO,5.000000
259,60782,BANKNIFTY24NOV2242400CE,BANKNIFTY,24NOV2022,4240000.000000,25,OPTIDX,NFO,5.000000
260,57061,BANKNIFTY27OCT2234800CE,BANKNIFTY,27OCT2022,3480000.000000,25,OPTIDX,NFO,5.000000
261,42241,BANKNIFTY10NOV2236500CE,BANKNIFTY,10NOV2022,3650000.000000,25,OPTIDX,NFO,5.000000
262,50542,BANKNIFTY01DEC2242000CE,BANKNIFTY,01DEC2022,4200000.000000,25,OPTIDX,NFO,5.000000
263,60793,BANKNIFTY24NOV2242800CE,BANKNIFTY,24NOV2022,4280000.000000,25,OPTIDX,NFO,5.000000
264,42251,BANKNIFTY10NOV2236600CE,BANKNIFTY,10NOV2022,3660000.000000,25,OPTIDX,NFO,5.000000
265,50409,BANKNIFTY01DEC2239900PE,BANKNIFTY,01DEC2022,3990000.000000,25,OPTIDX,NFO,5.000000
266,42444,BANKNIFTY10NOV2241200CE,BANKNIFTY,10NOV2022,4120000.000000,25,OPTIDX,NFO,5.000000
267,49477,BANKNIFTY03NOV2241000PE,BANKNIFTY,03NOV2022,4100000.000000,25,OPTIDX,NFO,5.000000
268,50382,BANKNIFTY01DEC2239100PE,BANKNIFTY,01DEC2022,3910000.000000,25,OPTIDX,NFO,5.000000
269,42288,BANKNIFTY10NOV2237300PE,BANKNIFTY,10NOV2022,3730000.000000,25,OPTIDX,NFO,5.000000
270,46189,BANKNIFTY01DEC2237500CE,BANKNIFTY,01DEC2022,3750000.000000,25,OPTIDX,NFO,5.000000
271,49289,BANKNIFTY03NOV2238700CE,BANKNIFTY,03NOV2022,3870000.000000,25,OPTIDX,NFO,5.000000
272,60526,BANKNIFTY24NOV2237400PE,BANKNIFTY,24NOV2022,3740000.000000,25,OPTIDX,NFO,5.000000
273,42362,BANKNIFTY10NOV2239400CE,BANKNIFTY,10NOV2022,3940000.000000,25,OPTIDX,NFO,5.000000
274,35408,BANKNIFTY01DEC2232000CE,BANKNIFTY,01DEC2022,3200000.000000,25,OPTIDX,NFO,5.000000
275,85929,BANKNIFTY29DEC2240700PE,BANKNIFTY,29DEC2022,4070000.000000,25,OPTIDX,NFO,5.000000
276,49267,BANKNIFTY03NOV2237700PE,BANKNIFTY,03NOV2022,3770000.000000,25,OPTIDX,NFO,5.000000
277,46667,BANKNIFTY17NOV2236500PE,BANKNIFTY,17NOV2022,3650000.000000,25,OPTIDX,NFO,5.000000
278,46607,BANKNIFTY17NOV2235300CE,BANKNIFTY,17NOV2022,3530000.000000,25,OPTIDX,NFO,5.000000
279,37687,BANKNIFTY30MAR2349500PE,BANKNIFTY,30MAR2023,4950000.000000,25,OPTIDX,NFO,5.000000
280,60455,BANKNIFTY24NOV2235100PE,BANKNIFTY,24NOV2022,3510000.000000,25,OPTIDX,NFO,5.000000
281,85426,BANKNIFTY29DEC2238600CE,BANKNIFTY,29DEC2022,3860000.000000,25,OPTIDX,NFO,5.000000
282,46833,BANKNIFTY17NOV2242400CE,BANKNIFTY,17NOV2022,4240000.000000,25,OPTIDX,NFO,5.000000
283,46785,BANKNIFTY17NOV2241000PE,BANKNIFTY,17NOV2022,4100000.000000,25,OPTIDX,NFO,5.000000
284,49275,BANKNIFTY03NOV2238000CE,BANKNIFTY,03NOV2022,3800000.000000,25,OPTIDX,NFO,5.000000
285,42875,BANKNIFTY01DEC2236300CE,BANKNIFTY,01DEC2022,3630000.000000,25,OPTIDX,NFO,5.000000
286,57145,BANKNIFTY27OCT2237900CE,BANKNIFTY,27OCT2022,3790000.000000,25,OPTIDX,NFO,5.000000
287,46746,BANKNIFTY17NOV2239600CE,BANKNIFTY,17NOV2022,3960000.000000,25,OPTIDX,NFO,5.000000
288,42342,BANKNIFTY10NOV2239000PE,BANKNIFTY,10NOV2022,3900000.000000,25,OPTIDX,NFO,5.000000
289,57293,BANKNIFTY24NOV2230000PE,BANKNIFTY,24NOV2022,3000000.000000,25,OPTIDX,NFO,5.000000
290,35247,BANKNIFTY01DEC2231500CE,BANKNIFTY,01DEC2022,3150000.000000,25,OPTIDX,NFO,5.000000
291,49276,BANKNIFTY03NOV2238000PE,BANKNIFTY,03NOV2022,3800000.000000,25,OPTIDX,NFO,5.000000
292,45463,BANKNIFTY01DEC2237200PE,BANKNIFTY,01DEC2022,3720000.000000,25,OPTIDX,NFO,5.000000
293,42280,BANKNIFTY10NOV2237000PE,BANKNIFTY,10NOV2022,3700000.000000,25,OPTIDX,NFO,5.000000
294,85369,BANKNIFTY29DEC2236300PE,BANKNIFTY,29DEC2022,3630000.000000,25,OPTIDX,NFO,5.000000
295,46654,BANKNIFTY17NOV2236100CE,BANKNIFTY,17NOV2022,3610000.000000,25,OPTIDX,NFO,5.000000
296,57120,BANKNIFTY30MAR2331500PE,BANKNIFTY,30MAR2023,3150000.000000,25,OPTIDX,NFO,5.000000
297,50347,BANKNIFTY01DEC2238100CE,BANKNIFTY,01DEC2022,3810000.000000,25,OPTIDX,NFO,5.000000
298,42169,BANKNIFTY10NOV2234000PE,BANKNIFTY,10NOV2022,3400000.000000,25,OPTIDX,NFO,5.000000
299,85975,BANKNIFTY28SEP2327000CE,BANKNIFTY,28SEP2023,2700000.000000,25,OPTIDX,NFO,5.000000
300,85190,BANKNIFTY29DEC2233500CE,BANKNIFTY,29DEC2022,3350000.000000,25,OPTIDX,NFO,5.000000
301,60607,BANKNIFTY24NOV2238400PE,BANKNIFTY,24NOV2022,3840000.000000,25,OPTIDX,NFO,5.000000
302,46868,BANKNIFTY17NOV2245500CE,BANKNIFTY,17NOV2022,4550000.000000,25,OPTIDX,NFO,5.000000
303,49544,BANKNIFTY03NOV2242000PE,BANKNIFTY,03NOV2022,4200000.000000,25,OPTIDX,NFO,5.000000
304,42308,BANKNIFTY10NOV2238100CE,BANKNIFTY,10NOV2022,3810000.000000,25,OPTIDX,NFO,5.000000
305,46661,BANKNIFTY17NOV2236300PE,BANKNIFTY,17NOV2022,3630000.000000,25,OPTIDX,NFO,5.000000
306,57186,BANKNIFTY27OCT2239900PE,BANKNIFTY,27OCT2022,3990000.000000,25,OPTIDX,NFO,5.000000
307,42172,BANKNIFTY10NOV2234500CE,BANKNIFTY,10NOV2022,3450000.000000,25,OPTIDX,NFO,5.000000
308,57026,BANKNIFTY27OCT2231500PE,BANKNIFTY,27OCT2022,3150000.000000,25,OPTIDX,NFO,5.000000
309,60451,BANKNIFTY24NOV2234500PE,BANKNIFTY,24NOV2022,3450000.000000,25,OPTIDX,NFO,5.000000
310,49298,BANKNIFTY03NOV2238900CE,BANKNIFTY,03NOV2022,3890000.000000,25,OPTIDX,NFO,5.000000
311,35027,BANKNIFTY29DEC2241800CE,BANKNIFTY,29DEC2022,4180000.000000,25,OPTIDX,NFO,5.000000
312,60766,BANKNIFTY24NOV2242100PE,BANKNIFTY,24NOV2022,4210000.000000,25,OPTIDX,NFO,5.000000
313,42200,BANKNIFTY10NOV2235500CE,BANKNIFTY,10NOV2022,3550000.000000,25,OPTIDX,NFO,5.000000
314,56339,BANKNIFTY29JUN2334500PE,BANKNIFTY,29JUN2023,3450000.000000,25,OPTIDX,NFO,5.000000
315,46675,BANKNIFTY17NOV2236800CE,BANKNIFTY,17NOV2022,3680000.000000,25,OPTIDX,NFO,5.000000
316,46633,BANKNIFTY17NOV2235800CE,BANKNIFTY,17NOV2022,3580000.000000,25,OPTIDX,NFO,5.000000
317,49138,BANKNIFTY03NOV2235000CE,BANKNIFTY,03NOV2022,3500000.000000,25,OPTIDX,NFO,5.000000
318,85995,BANKNIFTY28SEP2342000CE,BANKNIFTY,28SEP2023,4200000.000000,25,OPTIDX,NFO,5.000000
319,38414,BANKNIFTY01DEC2234000CE,BANKNIFTY,01DEC2022,3400000.000000,25,OPTIDX,NFO,5.000000
320,59200,BANKNIFTY24NOV2231500PE,BANKNIFTY,24NOV2022,3150000.000000,25,OPTIDX,NFO,5.000000
321,46564,BANKNIFTY17NOV2233000CE,BANKNIFTY,17NOV2022,3300000.000000,25,OPTIDX,NFO,5.000000
322,46779,BANKNIFTY17NOV2240700PE,BANKNIFTY,17NOV2022,4070000.000000,25,OPTIDX,NFO,5.000000
323,49176,BANKNIFTY03NOV2236500PE,BANKNIFTY,03NOV2022,3650000.000000,25,OPTIDX,NFO,5.000000
324,85938,BANKNIFTY29DEC2240900PE,BANKNIFTY,29DEC2022,4090000.000000,25,OPTIDX,NFO,5.000000
325,57038,BANKNIFTY27OCT2233600PE,BANKNIFTY,27OCT2022,3360000.000000,25,OPTIDX,NFO,5.000000
326,42959,BANKNIFTY01DEC2236500CE,BANKNIFTY,01DEC2022,3650000.000000,25,OPTIDX,NFO,5.000000
327,49531,BANKNIFTY03NOV2241500CE,BANKNIFTY,03NOV2022,4150000.000000,25,OPTIDX,NFO,5.000000
328,85940,BANKNIFTY29DEC2241000PE,BANKNIFTY,29DEC2022,4100000.000000,25,OPTIDX,NFO,5.000000
329,60745,BANKNIFTY24NOV2241800CE,BANKNIFTY,24NOV2022,4180000.000000,25,OPTIDX,NFO,5.000000
330,60711,BANKNIFTY24NOV2240900PE,BANKNIFTY,24NOV2022,4090000.000000,25,OPTIDX,NFO,5.000000
331,46727,BANKNIFTY17NOV2238700PE,BANKNIFTY,17NOV2022,3870000.000000,25,OPTIDX,NFO,5.000000
332,60611,BANKNIFTY24NOV2238600PE,BANKNIFTY,24NOV2022,3860000.000000,25,OPTIDX,NFO,5.000000
333,85927,BANKNIFTY29DEC2240600PE,BANKNIFTY,29DEC2022,4060000.000000,25,OPTIDX,NFO,5.000000
334,57166,BANKNIFTY27OCT2238900PE,BANKNIFTY,27OCT2022,3890000.000000,25,OPTIDX,NFO,5.000000
335,42434,BANKNIFTY10NOV2240800CE,BANKNIFTY,10NOV2022,4080000.000000,25,OPTIDX,NFO,5.000000
336,53090,BANKNIFTY30MAR2325500CE,BANKNIFTY,30MAR2023,2550000.000000,25,OPTIDX,NFO,5.000000
337,50701,BANKNIFTY01DEC2244500PE,BANKNIFTY,01DEC2022,4450000.000000,25,OPTIDX,NFO,5.000000
338,42346,BANKNIFTY10NOV2239100PE,BANKNIFTY,10NOV2022,3910000.000000,25,OPTIDX,NFO,5.000000
339,42422,BANKNIFTY10NOV2240600CE,BANKNIFTY,10NOV2022,4060000.000000,25,OPTIDX,NFO,5.000000
340,85962,BANKNIFTY29DEC2245500PE,BANKNIFTY,29DEC2022,4550000.000000,25,OPTIDX,NFO,5.000000
341,56358,BANKNIFTY29JUN2345000CE,BANKNIFTY,29JUN2023,4500000.000000,25,OPTIDX,NFO,5.000000
342,56336,BANKNIFTY29JUN2333000CE,BANKNIFTY,29JUN2023,3300000.000000,25,OPTIDX,NFO,5.000000
343,57016,BANKNIFTY27OCT2229000PE,BANKNIFTY,27OCT2022,2900000.000000,25,OPTIDX,NFO,5.000000
344,85941,BANKNIFTY29DEC2241100CE,BANKNIFTY,29DEC2022,4110000.000000,25,OPTIDX,NFO,5.000000
345,56347,BANKNIFTY29JUN2337500PE,BANKNIFTY,29JUN2023,3750000.000000,25,OPTIDX,NFO,5.000000
346,46753,BANKNIFTY17NOV2239900PE,BANKNIFTY,17NOV2022,3990000.000000,25,OPTIDX,NFO,5.000000
347,46777,BANKNIFTY17NOV2240600PE,BANKNIFTY,17NOV2022,4060000.000000,25,OPTIDX,NFO,5.000000
348,60462,BANKNIFTY24NOV2235500CE,BANKNIFTY,24NOV2022,3550000.000000,25,OPTIDX,NFO,5.000000
349,60460,BANKNIFTY24NOV2235400CE,BANKNIFTY,24NOV2022,3540000.000000,25,OPTIDX,NFO,5.000000
350,42525,BANKNIFTY10NOV2246000CE,BANKNIFTY,10NOV2022,4600000.000000,25,OPTIDX,NFO,5.000000
351,57148,BANKNIFTY27OCT2238000PE,BANKNIFTY,27OCT2022,3800000.000000,25,OPTIDX,NFO,5.000000
352,60792,BANKNIFTY24NOV2242700PE,BANKNIFTY,24NOV2022,4270000.000000,25,OPTIDX,NFO,5.000000
353,60872,BANKNIFTY24NOV2246500CE,BANKNIFTY,24NOV2022,4650000.000000,25,OPTIDX,NFO,5.000000
354,49189,BANKNIFTY03NOV2236700PE,BANKNIFTY,03NOV2022,3670000.000000,25,OPTIDX,NFO,5.000000
355,60790,BANKNIFTY24NOV2242600PE,BANKNIFTY,24NOV2022,4260000.000000,25,OPTIDX,NFO,5.000000
356,85512,BANKNIFTY29DEC2239200PE,BANKNIFTY,29DEC2022,3920000.000000,25,OPTIDX,NFO,5.000000
357,56364,BANKNIFTY29JUN2348000CE,BANKNIFTY,29JUN2023,4800000.000000,25,OPTIDX,NFO,5.000000
358,45445,BANKNIFTY01DEC2237000CE,BANKNIFTY,01DEC2022,3700000.000000,25,OPTIDX,NFO,5.000000
359,57136,BANKNIFTY30MAR2343500PE,BANKNIFTY,30MAR2023,4350000.000000,25,OPTIDX,NFO,5.000000
360,45464,BANKNIFTY01DEC2237300CE,BANKNIFTY,01DEC2022,3730000.000000,25,OPTIDX,NFO,5.000000
361,57200,BANKNIFTY27OCT2240600PE,BANKNIFTY,27OCT2022,4060000.000000,25,OPTIDX,NFO,5.000000
362,35005,BANKNIFTY01DEC2230000PE,BANKNIFTY,01DEC2022,3000000.000000,25,OPTIDX,NFO,5.000000
363,35060,BANKNIFTY29DEC2242100PE,BANKNIFTY,29DEC2022,4210000.000000,25,OPTIDX,NFO,5.000000
364,60696,BANKNIFTY24NOV2240500PE,BANKNIFTY,24NOV2022,4050000.000000,25,OPTIDX,NFO,5.000000
365,57140,BANKNIFTY27OCT2237600PE,BANKNIFTY,27OCT2022,3760000.000000,25,OPTIDX,NFO,5.000000
366,46809,BANKNIFTY17NOV2241800CE,BANKNIFTY,17NOV2022,4180000.000000,25,OPTIDX,NFO,5.000000
367,49038,BANKNIFTY03NOV2230500PE,BANKNIFTY,03NOV2022,3050000.000000,25,OPTIDX,NFO,5.000000
368,49535,BANKNIFTY03NOV2241700CE,BANKNIFTY,03NOV2022,4170000.000000,25,OPTIDX,NFO,5.000000
369,49530,BANKNIFTY03NOV2241400PE,BANKNIFTY,03NOV2022,4140000.000000,25,OPTIDX,NFO,5.000000
370,42313,BANKNIFTY10NOV2238200CE,BANKNIFTY,10NOV2022,3820000.000000,25,OPTIDX,NFO,5.000000
371,39353,BANKNIFTY30MAR2346500CE,BANKNIFTY,30MAR2023,4650000.000000,25,OPTIDX,NFO,5.000000
372,46652,BANKNIFTY17NOV2236000CE,BANKNIFTY,17NOV2022,3600000.000000,25,OPTIDX,NFO,5.000000
373,50656,BANKNIFTY01DEC2243400CE,BANKNIFTY,01DEC2022,4340000.000000,25,OPTIDX,NFO,5.000000
374,57062,BANKNIFTY27OCT2234800PE,BANKNIFTY,27OCT2022,3480000.000000,25,OPTIDX,NFO,5.000000
375,85973,BANKNIFTY28SEP2325500CE,BANKNIFTY,28SEP2023,2550000.000000,25,OPTIDX,NFO,5.000000
376,50368,BANKNIFTY01DEC2238500PE,BANKNIFTY,01DEC2022,3850000.000000,25,OPTIDX,NFO,5.000000
377,57235,BANKNIFTY27OCT2246000CE,BANKNIFTY,27OCT2022,4600000.000000,25,OPTIDX,NFO,5.000000
378,58421,BANKNIFTY29DEC2242000PE,BANKNIFTY,29DEC2022,4200000.000000,25,OPTIDX,NFO,5.000000
379,38726,BANKNIFTY03NOV2235800PE,BANKNIFTY,03NOV2022,3580000.000000,25,OPTIDX,NFO,5.000000
380,57214,BANKNIFTY27OCT2241300PE,BANKNIFTY,27OCT2022,4130000.000000,25,OPTIDX,NFO,5.000000
381,42393,BANKNIFTY10NOV2240100CE,BANKNIFTY,10NOV2022,4010000.000000,25,OPTIDX,NFO,5.000000
382,46700,BANKNIFTY17NOV2237700CE,BANKNIFTY,17NOV2022,3770000.000000,25,OPTIDX,NFO,5.000000
383,50646,BANKNIFTY01DEC2243200PE,BANKNIFTY,01DEC2022,4320000.000000,25,OPTIDX,NFO,5.000000
384,42399,BANKNIFTY10NOV2240300CE,BANKNIFTY,10NOV2022,4030000.000000,25,OPTIDX,NFO,5.000000
385,46750,BANKNIFTY17NOV2239800CE,BANKNIFTY,17NOV2022,3980000.000000,25,OPTIDX,NFO,5.000000
386,60761,BANKNIFTY24NOV2242100CE,BANKNIFTY,24NOV2022,4210000.000000,25,OPTIDX,NFO,5.000000
387,46790,BANKNIFTY17NOV2241300CE,BANKNIFTY,17NOV2022,4130000.000000,25,OPTIDX,NFO,5.000000
388,46677,BANKNIFTY17NOV2236800PE,BANKNIFTY,17NOV2022,3680000.000000,25,OPTIDX,NFO,5.000000
389,46709,BANKNIFTY17NOV2237900PE,BANKNIFTY,17NOV2022,3790000.000000,25,OPTIDX,NFO,5.000000
390,42187,BANKNIFTY10NOV2235000PE,BANKNIFTY,10NOV2022,3500000.000000,25,OPTIDX,NFO,5.000000
391,56328,BANKNIFTY29JUN2327000CE,BANKNIFTY,29JUN2023,2700000.000000,25,OPTIDX,NFO,5.000000
392,57187,BANKNIFTY27OCT2240000CE,BANKNIFTY,27OCT2022,4000000.000000,25,OPTIDX,NFO,5.000000
393,85948,BANKNIFTY29DEC2241400PE,BANKNIFTY,29DEC2022,4140000.000000,25,OPTIDX,NFO,5.000000
394,49281,BANKNIFTY03NOV2238300CE,BANKNIFTY,03NOV2022,3830000.000000,25,OPTIDX,NFO,5.000000
395,57042,BANKNIFTY27OCT2233800PE,BANKNIFTY,27OCT2022,3380000.000000,25,OPTIDX,NFO,5.000000
396,42476,BANKNIFTY10NOV2242200PE,BANKNIFTY,10NOV2022,4220000.000000,25,OPTIDX,NFO,5.000000
397,50706,BANKNIFTY01DEC2246000CE,BANKNIFTY,01DEC2022,4600000.000000,25,OPTIDX,NFO,5.000000
398,39107,BANKNIFTY01DEC2234500CE,BANKNIFTY,01DEC2022,3450000.000000,25,OPTIDX,NFO,5.000000
399,60517,BANKNIFTY24NOV2237300PE,BANKNIFTY,24NOV2022,3730000.000000,25,OPTIDX,NFO,5.000000
400,46844,BANKNIFTY17NOV2243000CE,BANKNIFTY,17NOV2022,4300000.000000,25,OPTIDX,NFO,5.000000
401,46764,BANKNIFTY17NOV2240200PE,BANKNIFTY,17NOV2022,4020000.000000,25,OPTIDX,NFO,5.000000
402,42343,BANKNIFTY10NOV2239100CE,BANKNIFTY,10NOV2022,3910000.000000,25,OPTIDX,NFO,5.000000
403,58369,BANKNIFTY29DEC2227000CE,BANKNIFTY,29DEC2022,2700000.000000,25,OPTIDX,NFO,5.000000
404,56357,BANKNIFTY29JUN2343500PE,BANKNIFTY,29JUN2023,4350000.000000,25,OPTIDX,NFO,5.000000
405,85999,BANKNIFTY28SEP2345000CE,BANKNIFTY,28SEP2023,4500000.000000,25,OPTIDX,NFO,5.000000
406,42468,BANKNIFTY10NOV2241900CE,BANKNIFTY,10NOV2022,4190000.000000,25,OPTIDX,NFO,5.000000
407,57011,BANKNIFTY27OCT2228000CE,BANKNIFTY,27OCT2022,2800000.000000,25,OPTIDX,NFO,5.000000
408,49677,BANKNIFTY03NOV2244000CE,BANKNIFTY,03NOV2022,4400000.000000,25,OPTIDX,NFO,5.000000
409,57230,BANKNIFTY27OCT2244500PE,BANKNIFTY,27OCT2022,4450000.000000,25,OPTIDX,NFO,5.000000
410,42469,BANKNIFTY10NOV2241900PE,BANKNIFTY,10NOV2022,4190000.000000,25,OPTIDX,NFO,5.000000
411,85374,BANKNIFTY29DEC2236600CE,BANKNIFTY,29DEC2022,3660000.000000,25,OPTIDX,NFO,5.000000
412,49465,BANKNIFTY03NOV2240900PE,BANKNIFTY,03NOV2022,4090000.000000,25,OPTIDX,NFO,5.000000
413,46656,BANKNIFTY17NOV2236200CE,BANKNIFTY,17NOV2022,3620000.000000,25,OPTIDX,NFO,5.000000
414,39037,BANKNIFTY03NOV2236100CE,BANKNIFTY,03NOV2022,3610000.000000,25,OPTIDX,NFO,5.000000
415,50402,BANKNIFTY01DEC2239600PE,BANKNIFTY,01DEC2022,3960000.000000,25,OPTIDX,NFO,5.000000
416,42490,BANKNIFTY10NOV2242700PE,BANKNIFTY,10NOV2022,4270000.000000,25,OPTIDX,NFO,5.000000
417,42395,BANKNIFTY10NOV2240200CE,BANKNIFTY,10NOV2022,4020000.000000,25,OPTIDX,NFO,5.000000
418,60848,BANKNIFTY24NOV2245000CE,BANKNIFTY,24NOV2022,4500000.000000,25,OPTIDX,NFO,5.000000
419,60641,BANKNIFTY24NOV2239300CE,BANKNIFTY,24NOV2022,3930000.000000,25,OPTIDX,NFO,5.000000
420,49662,BANKNIFTY03NOV2243700CE,BANKNIFTY,03NOV2022,4370000.000000,25,OPTIDX,NFO,5.000000
421,57030,BANKNIFTY27OCT2232500PE,BANKNIFTY,27OCT2022,3250000.000000,25,OPTIDX,NFO,5.000000
422,50403,BANKNIFTY01DEC2239700CE,BANKNIFTY,01DEC2022,3970000.000000,25,OPTIDX,NFO,5.000000
423,60719,BANKNIFTY24NOV2241200PE,BANKNIFTY,24NOV2022,4120000.000000,25,OPTIDX,NFO,5.000000
424,42527,BANKNIFTY10NOV2246000PE,BANKNIFTY,10NOV2022,4600000.000000,25,OPTIDX,NFO,5.000000
425,50346,BANKNIFTY01DEC2238000PE,BANKNIFTY,01DEC2022,3800000.000000,25,OPTIDX,NFO,5.000000
426,50429,BANKNIFTY01DEC2240400PE,BANKNIFTY,01DEC2022,4040000.000000,25,OPTIDX,NFO,5.000000
427,42222,BANKNIFTY10NOV2236100PE,BANKNIFTY,10NOV2022,3610000.000000,25,OPTIDX,NFO,5.000000
428,57032,BANKNIFTY27OCT2233000PE,BANKNIFTY,27OCT2022,3300000.000000,25,OPTIDX,NFO,5.000000
429,57014,BANKNIFTY27OCT2228500PE,BANKNIFTY,27OCT2022,2850000.000000,25,OPTIDX,NFO,5.000000
430,49534,BANKNIFTY03NOV2241600PE,BANKNIFTY,03NOV2022,4160000.000000,25,OPTIDX,NFO,5.000000
431,37689,BANKNIFTY29JUN2349500PE,BANKNIFTY,29JUN2023,4950000.000000,25,OPTIDX,NFO,5.000000
432,49705,BANKNIFTY03NOV2245000PE,BANKNIFTY,03NOV2022,4500000.000000,25,OPTIDX,NFO,5.000000
433,58410,BANKNIFTY29DEC2240500CE,BANKNIFTY,29DEC2022,4050000.000000,25,OPTIDX,NFO,5.000000
434,38799,BANKNIFTY24NOV2243200CE,BANKNIFTY,24NOV2022,4320000.000000,25,OPTIDX,NFO,5.000000
